"","x"
"141",0.162406656891108
"142",0.119554073549807
"143",0.0708828776453932
"144",0.0350143985900407
"145",0.127008552973469
"146",0.129269146670898
"147",0.376552794128656
"148",0.404901882012685
"149",0.379018655667702
"150",0.357150177160899
"151",0.348981420199076
"152",0.394130711754163
"153",0.373182461907466
"154",0.348915322373311
"155",0.323989289502303
"156",0.301395838459333
"157",0.294410943984985
"158",0.422303561121225
"159",0.40805022418499
"160",0.389662988483906
"161",0.372435573488474
"162",0.416167395810286
"163",0.387737218290567
"164",0.385135648151239
"165",0.376986369490623
"166",0.431677730133136
"167",0.428877305239439
"168",0.407182225336631
"169",0.392347351958354
"170",0.384784985333681
"171",0.40950159355998
"172",0.441392061611017
"173",0.412650808691978
"174",0.398016203194857
"175",0.394748573501905
"176",0.418142658968767
"177",0.424261868000031
"178",0.41234998156627
"179",0.397601914902528
"180",0.387209938218196
"181",0.396016776561737
"182",0.397948293636243
"183",0.394475945581992
"184",0.389857349296411
"185",0.394644897431135
"186",0.383087712029616
"187",0.375311214476824
"188",0.370521218826373
"189",0.363323170691729
"190",0.359462597717841
"191",0.38371742144227
"192",0.362519450485706
"193",0.356970018396775
"194",0.348452339569728
"195",0.337464440613985
"196",0.331697517385085
"197",0.316480791817109
"198",0.309705636153619
"199",0.305245177199443
"200",0.309418963889281
"201",0.3362071501712
"202",0.334734161694845
"203",0.321671380350987
"204",0.357931940505902
"205",0.337196721384923
"206",0.330269323041042
"207",0.317729244629542
"208",0.327880091965199
"209",0.307321727275848
"210",0.281119293222825
"211",0.264725712438424
"212",0.260611844559511
"213",0.286029915014903
"214",0.366031372298797
"215",0.333634621153275
"216",0.308227912833293
"217",0.296985982606808
"218",0.286102763066689
"219",0.311313629150391
"220",0.295415469755729
"221",0.293458023418983
"222",0.301042344421148
"223",0.295562077313662
"224",0.268735642234484
"225",0.243396071096261
"226",0.214971171692014
"227",0.188670537124077
"228",0.162574669346213
"229",0.167300093298157
"230",0.20243880401055
"231",0.207406356309851
"232",0.329121250659227
"233",0.32989514619112
"234",0.394613951444626
"235",0.35217514509956
"236",0.330717727541924
"237",0.314551629126072
"238",0.294433931509654
"239",0.286425804098447
"240",0.274914753933748
"241",0.259804453700781
"242",0.246347262834509
"243",0.230166930084427
"244",0.251591893533866
"245",0.230832879741987
"246",0.212615221117934
"247",0.18259807365636
"248",0.153438875451684
"249",0.124146116587023
"250",0.103132384518782
"251",0.0761165004223585
"252",0.0456303375928352
"253",0.0160799986139561
"254",0.0156259350478649
"255",0.393066070973873
"256",0.4018414914608
"257",0.403467836479346
"258",0.393280681222677
"259",0.370906345546246
"260",0.355769420663516
"261",0.342628089090188
"262",0.345053202162186
"263",0.398856637378534
"264",0.408138237893581
"265",0.380378887057304
"266",0.365782734006643
"267",0.361201915889978
"268",0.354437821855148
"269",0.349316029498975
"270",0.339158251881599
"271",0.326669649531444
"272",0.312774957468112
"273",0.303558065245549
"274",0.29185751080513
"275",0.275636651863654
"276",0.264555641760429
"277",0.339159707228343
"278",0.368783769508203
"279",0.401358282814423
"280",0.404744401574135
"281",0.38870029648145
"282",0.367842329045137
"283",0.359401776144902
"284",0.408021274954081
"285",0.385459332416455
"286",0.369241639971733
"287",0.361069273203611
"288",0.353918876498938
"289",0.359001127382119
"290",0.350976823518674
"291",0.368305104474227
"292",0.347888961434364
"293",0.343551679203908
"294",0.356201817591985
"295",0.444774885972341
"296",0.443198385337989
"297",0.419736437499523
"298",0.440650050838788
"299",0.419896786411603
"300",0.416807724783818
"301",0.439177080988884
"302",0.41636997461319
"303",0.407359506934881
"304",0.403791556755702
"305",0.397351728131374
"306",0.394502487033606
"307",0.410033536454042
"308",0.413103718310595
"309",0.418673316637675
"310",0.418828991552194
"311",0.404967751353979
"312",0.403715576976538
"313",0.407716644306978
"314",0.414400659501553
"315",0.404887286325296
"316",0.396196955194076
"317",0.391230504959822
"318",0.385990224778652
"319",0.382662504911423
"320",0.381031776467959
"321",0.378846111396949
"322",0.375721171498299
"323",0.370529236892859
"324",0.36609265829126
"325",0.362781493614117
"326",0.358500131716331
"327",0.354885386923949
"328",0.352027496943871
"329",0.35012590388457
"330",0.35016376276811
"331",0.350204444179932
"332",0.349496965607007
"333",0.344629157334566
"334",0.339518131067355
"335",0.333604202916225
"336",0.328729192415873
"337",0.326711448530356
"338",0.325758376469215
"339",0.322582426170508
"340",0.316142648458481
"341",0.307861154278119
"342",0.299468845129013
"343",0.291360011945168
"344",0.285297089566787
"345",0.281373248745998
"346",0.274299129843712
"347",0.263958872606357
"348",0.251504835362236
"349",0.239384040857355
"350",0.227346858630578
"351",0.215222428863247
"352",0.202337234591444
"353",0.187787182629108
"354",0.176041878759861
"355",0.165179373696446
"356",0.155203790714343
"357",0.160953537250559
"358",0.149751987929145
"359",0.138491590196888
"360",0.129925265908241
"361",0.12095877652367
"362",0.105093738995492
"363",0.0912626187006633
"364",0.0736089587832491
"365",0.0616774541946749
"366",0.0419691721908748
"367",0.0237168055027723
"368",0.0100324907107279
"369",0.0100000007078052
"370",0.0100000007078052
"371",0.0100000007078052
"372",0.0100000007078052
"373",0.0100000007078052
"374",0.0100000007078052
"375",0.0100000007078052
"376",0.0100000007078052
"377",0.0136446004423002
"378",0.0100000007078052
"379",0.0100000007078052
"380",0.0100000007078052
"381",0.0100000007078052
"382",0.0100000007078052
"383",0.0100000007078052
"384",0.0100000007078052
"385",0.0100000007078052
"386",0.0100000007078052
"387",0.0100000007078052
"388",0.0100000007078052
"389",0.0100000007078052
"390",0.0100000007078052
"391",0.0100000007078052
"392",0.0100000007078052
"393",0.0100000007078052
"394",0.0100000007078052
"395",0.0100000007078052
"396",0.0100000007078052
"397",0.0100000007078052
"398",0.0100000007078052
"399",0.0100000007078052
"400",0.0100867734290659
"401",0.0100000007078052
"402",0.0100000007078052
"403",0.0100000007078052
"404",0.0100000007078052
"405",0.0100000007078052
"406",0.0100000007078052
"407",0.0100000007078052
"408",0.0100000007078052
"409",0.0100000007078052
"410",0.0100000007078052
"411",0.0100000007078052
"412",0.0100000007078052
"413",0.0100000007078052
"414",0.0100000007078052
"415",0.0100000007078052
"416",0.0100000007078052
"417",0.0100000007078052
"418",0.0100000007078052
"419",0.0100000007078052
"420",0.0100000007078052
"421",0.0100000007078052
"422",0.0100000007078052
"423",0.0100000007078052
"424",0.0100000007078052
"425",0.0100000007078052
"426",0.0100000007078052
"427",0.0100000007078052
"428",0.0100000007078052
"429",0.0100000007078052
"430",0.0100000007078052
"431",0.0100000007078052
"432",0.0100000007078052
"433",0.0100000007078052
"434",0.0100000007078052
"435",0.0100000007078052
"436",0.0100000007078052
"437",0.0100000007078052
"438",0.0100000007078052
"439",0.0100000007078052
"440",0.0100000007078052
"441",0.0100000007078052
"442",0.0100000007078052
"443",0.0100000007078052
"444",0.0100000007078052
"445",0.0100000007078052
"446",0.0100000007078052
"447",0.0100000007078052
"448",0.0100000007078052
"449",0.0100000007078052
"450",0.0100000007078052
"451",0.0100000007078052
"452",0.0100000007078052
"453",0.0100000007078052
"454",0.0100000007078052
"455",0.0100000007078052
"456",0.0100504832807928
"457",0.224409987218678
"458",0.219176131611069
"459",0.193786243597666
"460",0.170600690568487
"461",0.137680308272441
"462",0.100715200727185
"463",0.0604208336832623
"464",0.0195487213010589
"465",0.0100000007078052
"466",0.0100000007078052
"467",0.0100000007078052
"468",0.0100000007078052
"469",0.0100000007078052
"470",0.0100000007078052
"471",0.0100000007078052
"472",0.0100000007078052
"473",0.0100000007078052
"474",0.0100000007078052
"475",0.0100000007078052
"476",0.0100000007078052
"477",0.0100000007078052
"478",0.0100000007078052
"479",0.0100000007078052
"480",0.0100000007078052
"481",0.0100000007078052
"482",0.0100000007078052
"483",0.0100000007078052
"484",0.0100000007078052
"485",0.0100000007078052
"486",0.0100000007078052
"487",0.0100000007078052
"488",0.0100000007078052
"489",0.0205154206681376
"490",0.029903312252524
"491",0.416091705362002
"492",0.35540351147453
"493",0.322384431958199
"494",0.359497331082821
"495",0.366397608071566
"496",0.30501056710879
"497",0.265500706310074
"498",0.228572564820449
"499",0.197565818826358
"500",0.180519907424847
"501",0.138532874795298
"502",0.125354170178374
"503",0.0945421764627099
"504",0.0664606997743249
"505",0.231624063104391
"506",0.216018478075663
"507",0.182185585300128
"508",0.144754177580277
"509",0.118466483739515
"510",0.217254916206002
"511",0.221504159892599
"512",0.385140672326088
"513",0.40796039874355
"514",0.38134153559804
"515",0.360954164216916
"516",0.354448976616065
"517",0.395892754197121
"518",0.375268357495467
"519",0.351456638425589
"520",0.32734581703941
"521",0.306515903522571
"522",0.303380650778611
"523",0.42294879630208
"524",0.408776013801495
"525",0.390695141007503
"526",0.374390075604121
"527",0.416324210663637
"528",0.387840968867143
"529",0.385235601415237
"530",0.376899984975656
"531",0.431372340768576
"532",0.428296719988187
"533",0.406872789065043
"534",0.393813740462065
"535",0.387141071259975
"536",0.409503389149904
"537",0.441029789547126
"538",0.41247742002209
"539",0.39931270852685
"540",0.396798753490051
"541",0.417695336043835
"542",0.423159965624412
"543",0.411663673818111
"544",0.39861348643899
"545",0.389610650638739
"546",0.397094834595919
"547",0.398198245714108
"548",0.39295847589771
"549",0.38851401830713
"550",0.392441925903161
"551",0.381057507048051
"552",0.374005295336246
"553",0.36914191643397
"554",0.362943431983391
"555",0.359912959237893
"556",0.382164674500624
"557",0.360653643806775
"558",0.35519652813673
"559",0.349058759709199
"560",0.339927468448877
"561",0.335155624896288
"562",0.324968739102284
"563",0.319455835968256
"564",0.316951673477888
"565",0.319546140730381
"566",0.342926076302926
"567",0.336994079252084
"568",0.326833508908749
"569",0.359075759847959
"570",0.336969661215941
"571",0.33056199302276
"572",0.320982533196608
"573",0.331280040244261
"574",0.314252695689599
"575",0.296193048357964
"576",0.285470623522997
"577",0.286551507810752
"578",0.308408876260122
"579",0.372052806119124
"580",0.338744776944319
"581",0.316959201047818
"582",0.308655848105748
"583",0.301349587738514
"584",0.323154243330161
"585",0.308575883507729
"586",0.308396582802137
"587",0.315609345833461
"588",0.306638974696398
"589",0.287652033070723
"590",0.271902785946925
"591",0.254329573983947
"592",0.237191318844755
"593",0.220547004292409
"594",0.23010992569228
"595",0.270053814475735
"596",0.276442845662435
"597",0.357137360920509
"598",0.342079512774944
"599",0.397347172101339
"600",0.355998336027066
"601",0.336004126816988
"602",0.321870279808839
"603",0.307120187828938
"604",0.302295530835787
"605",0.294401885320743
"606",0.285470337917407
"607",0.27705551063021
"608",0.267897423356771
"609",0.291865829378366
"610",0.276553877939781
"611",0.265017518773675
"612",0.245102628444632
"613",0.225451120485862
"614",0.205611519515514
"615",0.191235965738694
"616",0.172595738122861
"617",0.150768488645554
"618",0.126597998353342
"619",0.109355042688549
"620",0.393907811492682
"621",0.401394839088122
"622",0.402319426337878
"623",0.391746504853169
"624",0.369161672890186
"625",0.354361829658349
"626",0.34117275600632
"627",0.344000225265821
"628",0.397109349568685
"629",0.406498936315378
"630",0.378470048308372
"631",0.363861129929622
"632",0.358619324862957
"633",0.351481369386117
"634",0.346381177504857
"635",0.337570952872435
"636",0.327307107547919
"637",0.315250360717376
"638",0.307087488472462
"639",0.298972103744745
"640",0.288071728001038
"641",0.28372306873401
"642",0.348717643568913
"643",0.370871500422557
"644",0.401628417273362
"645",0.404331953575214
"646",0.388041942069928
"647",0.367683085302512
"648",0.35895940164725
"649",0.40724565833807
"650",0.384483441710472
"651",0.368954320748647
"652",0.360784437507391
"653",0.353575988362233
"654",0.357948184013367
"655",0.350106850266457
"656",0.367119410385688
"657",0.3467582774659
"658",0.342113099992275
"659",0.354918472468853
"660",0.444102458655834
"661",0.442659868548314
"662",0.418932283918063
"663",0.440318127473195
"664",0.419619301954905
"665",0.416298220554988
"666",0.439020371685425
"667",0.416224711885055
"668",0.407306139667829
"669",0.403579285989205
"670",0.397043533623219
"671",0.393752089391152
"672",0.409114391853412
"673",0.412200812250376
"674",0.417745102196932
"675",0.417964641004801
"676",0.404131092131138
"677",0.402593405296405
"678",0.406843790163596
"679",0.413602408021688
"680",0.404234331101179
"681",0.395633262892564
"682",0.390788324177265
"683",0.385579439500968
"684",0.382208266605933
"685",0.380397062748671
"686",0.378163234641155
"687",0.375114118059476
"688",0.370227927962939
"689",0.366041470319033
"690",0.362914108981689
"691",0.359045010060072
"692",0.355601172894239
"693",0.352812162290017
"694",0.350757760306199
"695",0.35032947982351
"696",0.350227617969116
"697",0.349602274596691
"698",0.345199838280678
"699",0.340702795734008
"700",0.335703831166029
"701",0.331530487785737
"702",0.329740300774574
"703",0.328761796156565
"704",0.325795071820418
"705",0.320555766423543
"706",0.314241550862789
"707",0.30792498588562
"708",0.302198351671298
"709",0.297871834288041
"710",0.29450128103296
"711",0.289839893579483
"712",0.282754564036926
"713",0.274756682415803
"714",0.26745875303944
"715",0.259931068867445
"716",0.2527179941535
"717",0.245150637502472
"718",0.236151522646348
"719",0.229085920378566
"720",0.222393972799182
"721",0.21635687785844
"722",0.222946802775065
"723",0.216686343774199
"724",0.209827554722627
"725",0.205466179798047
"726",0.200546519830823
"727",0.189485097924868
"728",0.180095510557294
"729",0.167464062571526
"730",0.159291677176952
"731",0.145222699269652
"732",0.132256318194171
"733",0.120129397138953
"734",0.10797475464642
"735",0.0946971752370397
"736",0.0823466579119364
"737",0.0743178594857454
"738",0.0625372187544902
"739",0.0513913726123671
"740",0.0397285760069887
"741",0.024547929991968
"742",0.0164930235672121
"743",0.0100000007078052
"744",0.0100000007078052
"745",0.0100000007078052
"746",0.0100000007078052
"747",0.0100000007078052
"748",0.0100000007078052
"749",0.0100000007078052
"750",0.0100000007078052
"751",0.0100000007078052
"752",0.0100000007078052
"753",0.0100000007078052
"754",0.0100000007078052
"755",0.0100000007078052
"756",0.0100000007078052
"757",0.0100000007078052
"758",0.0100000007078052
"759",0.0100000007078052
"760",0.0100000007078052
"761",0.0100000007078052
"762",0.0100000007078052
"763",0.0100000007078052
"764",0.0100000007078052
"765",0.0100331116700545
"766",0.0100000007078052
"767",0.0100000007078052
"768",0.0100000007078052
"769",0.0100000007078052
"770",0.0100000007078052
"771",0.0100000007078052
"772",0.0100000007078052
"773",0.0100000007078052
"774",0.0100000007078052
"775",0.0100000007078052
"776",0.0100000007078052
"777",0.0100000007078052
"778",0.0100000007078052
"779",0.0100000007078052
"780",0.0100000007078052
"781",0.0100000007078052
"782",0.0100000007078052
"783",0.0100000007078052
"784",0.0100000007078052
"785",0.0100000007078052
"786",0.0100000007078052
"787",0.0100000007078052
"788",0.0100000007078052
"789",0.0100000007078052
"790",0.0100000007078052
"791",0.0100000007078052
"792",0.0100000007078052
"793",0.0100000007078052
"794",0.0100000007078052
"795",0.0100000007078052
"796",0.0100000007078052
"797",0.0100000007078052
"798",0.0100000007078052
"799",0.0100000007078052
"800",0.0100000007078052
"801",0.0100000007078052
"802",0.0100000007078052
"803",0.0100000007078052
"804",0.0100000007078052
"805",0.0100000007078052
"806",0.0100000007078052
"807",0.0100000007078052
"808",0.0100000007078052
"809",0.0100000007078052
"810",0.0100000007078052
"811",0.0100000007078052
"812",0.0100000007078052
"813",0.0100000007078052
"814",0.0100000007078052
"815",0.0100000007078052
"816",0.0100000007078052
"817",0.0100000007078052
"818",0.0100000007078052
"819",0.0100000007078052
"820",0.0100000007078052
"821",0.010076728843463
"822",0.226925525697879
"823",0.21644735087951
"824",0.186001630499959
"825",0.158954964329799
"826",0.118279632801811
"827",0.0743943407821159
"828",0.028525425780875
"829",0.0100000007078052
"830",0.0100000007078052
"831",0.0100000007078052
"832",0.0100000007078052
"833",0.0100000007078052
"834",0.0100000007078052
"835",0.0100000007078052
"836",0.0100000007078052
"837",0.0100000007078052
"838",0.0100000007078052
"839",0.0100000007078052
"840",0.0100000007078052
"841",0.0100000007078052
"842",0.0100000007078052
"843",0.0100000007078052
"844",0.0100000007078052
"845",0.0100000007078052
"846",0.0100000007078052
"847",0.0100000007078052
"848",0.0100000007078052
"849",0.0100000007078052
"850",0.0100000007078052
"851",0.0100000007078052
"852",0.0100000007078052
"853",0.0100000007078052
"854",0.0198663851867119
"855",0.0271752448752522
"856",0.415290432671706
"857",0.348424899081389
"858",0.312481181075176
"859",0.352435893068711
"860",0.368437327444553
"861",0.303370283295711
"862",0.261517611642679
"863",0.223494871209065
"864",0.191480669503411
"865",0.175182972103357
"866",0.136890233494341
"867",0.124139533688625
"868",0.0937039603789647
"869",0.0660491252007584
"870",0.231453485166033
"871",0.215815656508009
"872",0.18223695208629
"873",0.14510459639132
"874",0.119127444612483
"875",0.217844924579064
"876",0.223089727262656
"877",0.385671825458606
"878",0.409406927724679
"879",0.383041849980752
"880",0.363657999783754
"881",0.357997541626294
"882",0.397755501170953
"883",0.377455328901609
"884",0.355437006801367
"885",0.334132455289364
"886",0.315077189356089
"887",0.312106424321731
"888",0.423249052216609
"889",0.408810573319594
"890",0.390737558404605
"891",0.37472711627682
"892",0.416367632647355
"893",0.387973205496867
"894",0.385393343865871
"895",0.377106794466575
"896",0.431395603964726
"897",0.428352235505978
"898",0.407075110822916
"899",0.394320176293453
"900",0.387846337010463
"901",0.409722642352184
"902",0.441149236013492
"903",0.412683760126432
"904",0.399748057126999
"905",0.397447507828474
"906",0.417864340047042
"907",0.423197325319052
"908",0.411753922700882
"909",0.398979194462299
"910",0.390225638945897
"911",0.397565574695667
"912",0.398650425175826
"913",0.393312079211076
"914",0.389036939789851
"915",0.39279987787207
"916",0.381670278807481
"917",0.374996068576972
"918",0.37031373505791
"919",0.364624090492725
"920",0.361848714450995
"921",0.383144725114107
"922",0.362003970891237
"923",0.356812051186959
"924",0.351320908715328
"925",0.343144370863835
"926",0.338893589874109
"927",0.330288697034121
"928",0.325768834600846
"929",0.323962441335122
"930",0.326017801960309
"931",0.347787390152613
"932",0.340327447901169
"933",0.330242916941643
"934",0.36061670879523
"935",0.338672337432702
"936",0.332489009946585
"937",0.324232062945763
"938",0.334468295176824
"939",0.319598022848368
"940",0.305048284431299
"941",0.297014226516088
"942",0.300324443727732
"943",0.318749878555536
"944",0.375581679244836
"945",0.343107930074135
"946",0.322752129286528
"947",0.315564009050528
"948",0.309769147386154
"949",0.329873222857714
"950",0.315680271635453
"951",0.316022321581841
"952",0.32322725156943
"953",0.313280809670687
"954",0.298099540174007
"955",0.286358700444301
"956",0.273612896601359
"957",0.261269294346372
"958",0.249444407100479
"959",0.261628478765488
"960",0.301758685459693
"961",0.303950416545073
"962",0.36781191577514
"963",0.349401081601779
"964",0.400069360931714
"965",0.36030658831199
"966",0.341468720386426
"967",0.328386673082908
"968",0.31523979951938
"969",0.310796915243069
"970",0.303884507467349
"971",0.297236026575168
"972",0.290707606822252
"973",0.284333068877459
"974",0.30783495431145
"975",0.293756841371457
"976",0.284584968040387
"977",0.269558520366748
"978",0.25494221970439
"979",0.240480373923977
"980",0.230361192797621
"981",0.216480320940415
"982",0.199510087569555
"983",0.180265588064988
"984",0.16713597998023
"985",0.395352933555841
"986",0.402064395447572
"987",0.402677071591218
"988",0.392136129240195
"989",0.369604747742414
"990",0.354937280217807
"991",0.342265900224447
"992",0.345326072225968
"993",0.397253526995579
"994",0.40652871876955
"995",0.378728620707989
"996",0.364470597356558
"997",0.359117603550355
"998",0.352051506439845
"999",0.346992984414101
"1000",0.339363198727369
"1001",0.33037964006265
"1002",0.320394285023212
"1003",0.313739091157913
"1004",0.30697209512194
"1005",0.298390173663696
"1006",0.295650765299797
"1007",0.353951989362637
"1008",0.372658966730038
"1009",0.402287368973096
"1010",0.404726472993692
"1011",0.3882985090216
"1012",0.368318166583776
"1013",0.359468297411998
"1014",0.407346862057845
"1015",0.384617814173301
"1016",0.369391440103451
"1017",0.361401797582706
"1018",0.3544876947999
"1019",0.358386155217886
"1020",0.350865977505843
"1021",0.367492801199357
"1022",0.347254631419977
"1023",0.342592556029558
"1024",0.355372815082471
"1025",0.444048460572958
"1026",0.442583280305068
"1027",0.418774758776029
"1028",0.440327977140745
"1029",0.419703245162964
"1030",0.416319077213605
"1031",0.439086021234592
"1032",0.416319395105044
"1033",0.407669032613436
"1034",0.403877958655357
"1035",0.397350152333577
"1036",0.393946643918753
"1037",0.409256475667159
"1038",0.412225000560284
"1039",0.417713372657696
"1040",0.417954901854197
"1041",0.404155692706505
"1042",0.402558884272973
"1043",0.406835342446963
"1044",0.413545237233241
"1045",0.404189417759577
"1046",0.395651939014594
"1047",0.390808156381051
"1048",0.385585363954306
"1049",0.38225694745779
"1050",0.380422915021578
"1051",0.378153050939242
"1052",0.37511209025979
"1053",0.370260328054428
"1054",0.366072247425715
"1055",0.362977322191
"1056",0.359125376989444
"1057",0.355710369845231
"1058",0.352884898583094
"1059",0.350885217388471
"1060",0.350410107523203
"1061",0.350256182253361
"1062",0.349603382249673
"1063",0.345220040529966
"1064",0.340807064125935
"1065",0.336016317208608
"1066",0.332011487334967
"1067",0.330346873650948
"1068",0.329336882879337
"1069",0.326295471439759
"1070",0.321226281424363
"1071",0.315186520417531
"1072",0.308645952492952
"1073",0.303359648833672
"1074",0.299811602880557
"1075",0.297009285539389
"1076",0.293028141061465
"1077",0.286788569142421
"1078",0.279443142314752
"1079",0.272878499080737
"1080",0.266088736553987
"1081",0.259438063949347
"1082",0.252429748574893
"1083",0.244170665740967
"1084",0.237620067472259
"1085",0.231439096232255
"1086",0.225985942408442
"1087",0.232819011434913
"1088",0.227156496917208
"1089",0.220864731818438
"1090",0.216812321916223
"1091",0.212299482276042
"1092",0.20199618426462
"1093",0.193211442480485
"1094",0.181300076345603
"1095",0.173737725863854
"1096",0.160259768987695
"1097",0.147954094534119
"1098",0.136470101152857
"1099",0.124940793961287
"1100",0.112219895546635
"1101",0.100562523429592
"1102",0.0929902369777362
"1103",0.081799052345256
"1104",0.0711491958548625
"1105",0.0598967002394299
"1106",0.045192016599079
"1107",0.0371892464657625
"1108",0.0241145036804179
"1109",0.0129798024427146
"1110",0.0100000007078052
"1111",0.0100000007078052
"1112",0.0100000007078052
"1113",0.0100000007078052
"1114",0.0100000007078052
"1115",0.0100000007078052
"1116",0.0100000007078052
"1117",0.0100000007078052
"1118",0.0100000007078052
"1119",0.0100000007078052
"1120",0.0100000007078052
"1121",0.0100000007078052
"1122",0.0100000007078052
"1123",0.0100000007078052
"1124",0.0100000007078052
"1125",0.0100000007078052
"1126",0.0100000007078052
"1127",0.0100000007078052
"1128",0.0100000007078052
"1129",0.0100000007078052
"1130",0.0100329205549012
"1131",0.0100000007078052
"1132",0.0100000007078052
"1133",0.0100000007078052
"1134",0.0100000007078052
"1135",0.0100000007078052
"1136",0.0100000007078052
"1137",0.0100000007078052
"1138",0.0100000007078052
"1139",0.0100000007078052
"1140",0.0100000007078052
"1141",0.0100000007078052
"1142",0.0100000007078052
"1143",0.0100000007078052
"1144",0.0100000007078052
"1145",0.0100000007078052
"1146",0.0100000007078052
"1147",0.0100000007078052
"1148",0.0100000007078052
"1149",0.0100000007078052
"1150",0.0100000007078052
"1151",0.0100000007078052
"1152",0.0100000007078052
"1153",0.0100000007078052
"1154",0.0100000007078052
"1155",0.0100000007078052
"1156",0.0100000007078052
"1157",0.0100000007078052
"1158",0.0100000007078052
"1159",0.0100000007078052
"1160",0.0100000007078052
"1161",0.0100000007078052
"1162",0.0100000007078052
"1163",0.0100000007078052
"1164",0.0100000007078052
"1165",0.0100000007078052
"1166",0.0100000007078052
"1167",0.0100000007078052
"1168",0.0100000007078052
"1169",0.0100000007078052
"1170",0.0100000007078052
"1171",0.0100000007078052
"1172",0.0100000007078052
"1173",0.0100000007078052
"1174",0.0100000007078052
"1175",0.0100000007078052
"1176",0.0100000007078052
"1177",0.0100000007078052
"1178",0.0100000007078052
"1179",0.0100000007078052
"1180",0.0100000007078052
"1181",0.0100000007078052
"1182",0.0100000007078052
"1183",0.0100000007078052
"1184",0.0100000007078052
"1185",0.0100000007078052
"1186",0.0100759522756562
"1187",0.226823439860406
"1188",0.216386046260595
"1189",0.185957279677192
"1190",0.159001020714641
"1191",0.118444924242795
"1192",0.0746770886083444
"1193",0.0296395318194603
"1194",0.0100000007078052
"1195",0.0100000007078052
"1196",0.0100000007078052
"1197",0.0100000007078052
"1198",0.0100000007078052
"1199",0.0100000007078052
"1200",0.0100000007078052
"1201",0.0100000007078052
"1202",0.0100000007078052
"1203",0.0100000007078052
"1204",0.0100000007078052
"1205",0.0100000007078052
"1206",0.0100000007078052
"1207",0.0100000007078052
"1208",0.0100000007078052
"1209",0.0100000007078052
